hhid,persid,dayType,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS,homeregion_ASGS,wasted_time
Y24H5810115,Y24H5810115P03,Weekday,vehicle driver,59,41.04163,65.0,1208.834401975,melb - outer,greater melbourne,6.0
Y24H5810123,Y24H5810123P01,Weekday,vehicle driver,41,35.79,45.0,587.870485798,melb - outer,greater melbourne,4.0
Y24H5810123,Y24H5810123P02,Weekday,vehicle passenger,1,0.22073,1.0,1160.219028014,melb - outer,greater melbourne,0.0
Y24H5810126,Y24H5810126P01,Weekday,vehicle driver,70,57.35232,70.0,610.667323238,melb - outer,greater melbourne,0.0
Y24H5810126,Y24H5810126P02,Weekday,vehicle driver,30,19.75993,30.0,1025.247991681,melb - outer,greater melbourne,0.0
Y24H5810140,Y24H5810140P02,Weekday,vehicle driver,56,51.43755,56.0,1326.855427609,melb - outer,greater melbourne,0.0
Y24H5810141,Y24H5810141P01,Weekend,vehicle driver,135,35.5729,135.0,528.679447075,melb - outer,greater melbourne,0.0
Y24H5810203,Y24H5810203P02,Weekday,vehicle driver,56,42.15831,151.0,348.29227366,melb - middle,greater melbourne,95.0
Y24H5810205,Y24H5810205P04,Weekday,vehicle driver,60,47.73142,60.0,1884.211876547,melb - middle,greater melbourne,0.0
Y24H5810206,Y24H5810206P03,Weekend,tram,47,29.86198,52.0,1512.138934816,melb - middle,greater melbourne,5.0
Y24H5810209,Y24H5810209P03,Weekday,vehicle driver,8,4.73104,8.0,563.175623829,melb - middle,greater melbourne,0.0
Y24H5810215,Y24H5810215P01,Weekday,vehicle driver,5,1.94281,5.0,368.620153595,melb - middle,greater melbourne,0.0
Y24H5810215,Y24H5810215P02,Weekday,vehicle driver,51,43.77694,51.0,698.574162956,melb - middle,greater melbourne,0.0
Y24H5810215,Y24H5810215P03,Weekday,vehicle driver,30,11.60616,30.0,1243.153625619,melb - middle,greater melbourne,0.0
Y24H5810218,Y24H5810218P01,Weekday,vehicle driver,12,4.95981,12.0,887.689990838,melb - middle,greater melbourne,0.0
Y24H5810218,Y24H5810218P02,Weekday,vehicle driver,20,7.95349,20.0,668.834916459,melb - middle,greater melbourne,0.0
Y24H5810229,Y24H5810229P01,Weekday,vehicle driver,20,11.02679,20.0,953.444977327,melb - middle,greater melbourne,0.0
Y24H5810229,Y24H5810229P02,Weekday,vehicle driver,20,12.22276,20.0,1025.289264725,melb - middle,greater melbourne,0.0
Y24H5810229,Y24H5810229P04,Weekday,vehicle driver,10,3.30701,10.0,1508.446112536,melb - middle,greater melbourne,0.0
Y24H5810231,Y24H5810231P01,Weekday,vehicle driver,24,15.47633,24.0,1179.539175193,melb - middle,greater melbourne,0.0
Y24H5810231,Y24H5810231P02,Weekday,vehicle driver,37,25.29741,37.0,1601.479033539,melb - middle,greater melbourne,0.0
Y24H5810231,Y24H5810231P04,Weekday,vehicle passenger,37,25.29741,37.0,3071.03433016,melb - middle,greater melbourne,0.0
Y24H5810233,Y24H5810233P01,Weekday,vehicle driver,45,23.67875,45.0,444.269060182,melb - middle,greater melbourne,0.0
Y24H5810236,Y24H5810236P01,Weekday,vehicle driver,15,10.72158,15.0,1735.838034614,melb - middle,greater melbourne,0.0
Y24H5810236,Y24H5810236P02,Weekday,vehicle driver,8,4.644,8.0,1740.067655063,melb - middle,greater melbourne,0.0
Y24H5810236,Y24H5810236P03,Weekday,walking,11,0.84403,11.0,819.431759588,melb - middle,greater melbourne,0.0
Y24H5810236,Y24H5810236P04,Weekday,vehicle driver,8,3.75046,8.0,819.431759588,melb - middle,greater melbourne,0.0
Y24H5810418,Y24H5810418P01,Weekday,vehicle driver,29,8.66033,29.0,640.909237038,melb - inner,greater melbourne,0.0
Y24H5810423,Y24H5810423P01,Weekday,train,32,7.53033,32.0,392.238483597,melb - inner,greater melbourne,0.0
Y24H5810435,Y24H5810435P02,Weekend,train,44,8.58695,51.0,485.939835081,melb - inner,greater melbourne,7.0
Y24H5810501,Y24H5810501P01,Weekday,vehicle driver,17,14.76936,17.0,544.432716201,melb - outer,greater melbourne,0.0
Y24H5810501,Y24H5810501P03,Weekday,train,58,29.76295,61.0,384.299143719,melb - outer,greater melbourne,3.0
Y24H5810508,Y24H5810508P02,Weekday,vehicle driver,65,22.50152,65.0,408.274788081,melb - outer,greater melbourne,0.0
Y24H5810509,Y24H5810509P01,Weekday,vehicle driver,32,34.66748,32.0,555.604995778,melb - outer,greater melbourne,0.0
Y24H5810522,Y24H5810522P01,Weekday,vehicle driver,45,31.26779,45.0,393.609923458,melb - outer,greater melbourne,0.0
Y24H5810524,Y24H5810524P02,Weekday,motorcycle,36,32.08013,36.0,347.819458429,melb - outer,greater melbourne,0.0
Y24H5810526,Y24H5810526P02,Weekday,vehicle driver,30,17.90876,30.0,349.644758089,melb - outer,greater melbourne,0.0
Y24H5810526,Y24H5810526P03,Weekday,vehicle driver,23,9.27159,23.0,516.910650814,melb - outer,greater melbourne,0.0
Y24H5810529,Y24H5810529P02,Weekday,vehicle driver,21,19.08259,80.0,390.159178288,melb - outer,greater melbourne,59.0
Y24H5810530,Y24H5810530P01,Weekday,vehicle driver,20,13.41064,20.0,1464.507239992,melb - outer,greater melbourne,0.0
Y24H5810530,Y24H5810530P04,Weekday,vehicle driver,30,9.3745,30.0,2002.890914082,melb - outer,greater melbourne,0.0
Y24H5810540,Y24H5810540P01,Weekday,vehicle driver,30,13.73425,30.0,807.846681089,melb - outer,greater melbourne,0.0
Y24H5820101,Y24H5820101P04,Weekday,vehicle driver,13,9.88365,13.0,661.590946779,melb - outer,greater melbourne,0.0
Y24H5820103,Y24H5820103P01,Weekday,vehicle driver,15,9.09552,15.0,380.018039343,melb - outer,greater melbourne,0.0
Y24H5820108,Y24H5820108P01,Weekday,vehicle driver,15,6.38274,15.0,340.502082086,melb - outer,greater melbourne,0.0
Y24H5820108,Y24H5820108P02,Weekday,vehicle driver,20,21.32513,20.0,553.513568227,melb - outer,greater melbourne,0.0
Y24H5820109,Y24H5820109P01,Weekday,vehicle driver,24,23.55371,24.0,234.085857656,melb - outer,greater melbourne,0.0
Y24H5820117,Y24H5820117P02,Weekday,vehicle driver,15,7.08829,15.0,618.565623915,melb - outer,greater melbourne,0.0
Y24H5820117,Y24H5820117P02,Weekday,vehicle driver,12,6.53364,12.0,618.565623915,melb - outer,greater melbourne,0.0
Y24H5820129,Y24H5820129P02,Weekday,vehicle driver,11,10.13886,11.0,661.67342153,melb - outer,greater melbourne,0.0
Y24H5820129,Y24H5820129P03,Weekday,vehicle driver,40,27.15438,45.0,424.319507646,melb - outer,greater melbourne,5.0
Y24H5820136,Y24H5820136P02,Weekday,vehicle driver,53,39.0691,152.0,544.226735974,melb - outer,greater melbourne,99.0
Y24H5820138,Y24H5820138P02,Weekday,vehicle driver,5,2.73489,5.0,1217.436900556,melb - outer,greater melbourne,0.0
Y24H5820304,Y24H5820304P01,Weekday,train,39,15.28904,49.0,1706.855494781,melb - inner,greater melbourne,10.0
Y24H5820308,Y24H5820308P01,Weekday,vehicle driver,17,4.09506,17.0,1120.39259365,melb - inner,greater melbourne,0.0
Y24H5820316,Y24H5820316P01,Weekday,vehicle driver,60,81.032,60.0,2510.125124439,melb - inner,greater melbourne,0.0
Y24H5820316,Y24H5820316P02,Weekday,train,33,6.14809,35.0,3970.428785145,melb - inner,greater melbourne,2.0
Y24H5820324,Y24H5820324P02,Weekday,train,37,9.71096,37.0,904.797219747,melb - inner,greater melbourne,0.0
Y24H5820329,Y24H5820329P01,Weekday,train,39,6.735130000000001,42.0,508.818374419,melb - inner,greater melbourne,3.0
Y24H5820330,Y24H5820330P01,Weekday,bicycle,20,5.25434,20.0,580.819400332,melb - inner,greater melbourne,0.0
Y24H5820330,Y24H5820330P02,Weekday,vehicle driver,45,15.05918,60.0,935.078593109,melb - inner,greater melbourne,15.0
Y24H5820331,Y24H5820331P01,Weekday,vehicle driver,19,5.59251,19.0,801.692382282,melb - inner,greater melbourne,0.0
Y24H5820337,Y24H5820337P01,Weekday,public bus,27,4.46791,35.0,1199.644857951,melb - inner,greater melbourne,8.0
Y24H5820337,Y24H5820337P02,Weekday,train,53,9.51977,56.0,1199.644857951,melb - inner,greater melbourne,3.0
Y24H5820337,Y24H5820337P03,Weekday,public bus,27,4.468259999999999,30.0,2014.081046326,melb - inner,greater melbourne,3.0
Y24H5820408,Y24H5820408P01,Weekday,train,81,43.44039,87.0,362.195507229,melb - outer,greater melbourne,6.0
Y24H5820409,Y24H5820409P01,Weekday,vehicle driver,53,34.09702,53.0,617.626567622,melb - outer,greater melbourne,0.0
Y24H5820411,Y24H5820411P01,Weekday,vehicle driver,50,37.40253,50.0,615.851147943,melb - outer,greater melbourne,0.0
Y24H5820411,Y24H5820411P02,Weekday,vehicle driver,20,13.54587,20.0,1338.157648556,melb - outer,greater melbourne,0.0
Y24H5820411,Y24H5820411P03,Weekday,vehicle driver,45,31.65501,45.0,1517.926545193,melb - outer,greater melbourne,0.0
Y24H5820416,Y24H5820416P02,Weekday,vehicle driver,37,35.00317,37.0,1527.296952366,melb - outer,greater melbourne,0.0
Y24H5820417,Y24H5820417P01,Weekday,vehicle driver,82,48.53493,82.0,918.182963263,melb - outer,greater melbourne,0.0
Y24H5820424,Y24H5820424P01,Weekday,vehicle driver,45,28.9617,45.0,617.359160584,melb - outer,greater melbourne,0.0
Y24H5820424,Y24H5820424P02,Weekday,vehicle driver,36,33.51005,36.0,530.138026198,melb - outer,greater melbourne,0.0
Y24H5820428,Y24H5820428P02,Weekend,vehicle driver,23,24.51804,23.0,786.375955771,melb - outer,greater melbourne,0.0
Y24H5820437,Y24H5820437P01,Weekday,vehicle driver,65,54.40416999999999,75.0,781.501332679,melb - outer,greater melbourne,10.0
Y24H5820437,Y24H5820437P02,Weekday,train,68,39.99547,78.0,769.671101528,melb - outer,greater melbourne,10.0
Y24H5820439,Y24H5820439P01,Weekday,vehicle driver,30,31.70265,30.0,455.122386201,melb - outer,greater melbourne,0.0
Y24H5820523,Y24H5820523P02,Weekday,train,67,29.95244,72.0,158.806433128,melb - outer,greater melbourne,5.0
Y24H5820525,Y24H5820525P02,Weekday,train,109,29.14879,111.0,288.155585187,melb - outer,greater melbourne,2.0
Y24H5820538,Y24H5820538P01,Weekday,vehicle driver,51,49.00231,51.0,235.81471344,melb - outer,greater melbourne,0.0
Y24H5830102,Y24H5830102P03,Weekday,vehicle passenger,5,2.36847,5.0,484.719237232,melb - middle,greater melbourne,0.0
Y24H5830108,Y24H5830108P01,Weekday,vehicle driver,46,33.09058,47.0,659.670112205,melb - middle,greater melbourne,1.0
Y24H5830108,Y24H5830108P02,Weekday,vehicle driver,20,14.0104,20.0,790.56521265,melb - middle,greater melbourne,0.0
Y24H5830108,Y24H5830108P03,Weekday,vehicle passenger,14,9.0471,14.0,1027.19455885,melb - middle,greater melbourne,0.0
Y24H5830115,Y24H5830115P03,Weekday,vehicle driver,25,14.24305,25.0,1562.420496862,melb - middle,greater melbourne,0.0
Y24H5830115,Y24H5830115P04,Weekday,vehicle driver,25,9.77425,25.0,1562.420496862,melb - middle,greater melbourne,0.0
Y24H5830118,Y24H5830118P02,Weekday,vehicle driver,12,7.2252,12.0,737.099189906,melb - middle,greater melbourne,0.0
Y24H5830118,Y24H5830118P04,Weekday,vehicle driver,33,23.67293,33.0,435.564509414,melb - middle,greater melbourne,0.0
Y24H5830118,Y24H5830118P05,Weekday,train,66,37.69588,71.0,563.625372547,melb - middle,greater melbourne,5.0
Y24H5830120,Y24H5830120P04,Weekend,vehicle driver,6,2.42693,66.0,560.742265328,melb - middle,greater melbourne,60.0
Y24H5830122,Y24H5830122P01,Weekday,vehicle driver,40,34.11211,40.0,218.372482561,melb - middle,greater melbourne,0.0
Y24H5830122,Y24H5830122P02,Weekday,public bus,33,13.85351,48.0,296.57503453,melb - middle,greater melbourne,15.0
Y24H5830124,Y24H5830124P01,Weekday,train,63,33.32787,70.0,472.95597736,melb - middle,greater melbourne,7.0
Y24H5830124,Y24H5830124P03,Weekday,train,67,32.91463,75.0,707.973211747,melb - middle,greater melbourne,8.0
Y24H5830131,Y24H5830131P02,Weekday,vehicle driver,15,14.07911,15.0,481.70681222,melb - middle,greater melbourne,0.0
Y24H5830132,Y24H5830132P01,Weekday,vehicle driver,27,24.922,27.0,283.405040413,melb - middle,greater melbourne,0.0
Y24H5830141,Y24H5830141P01,Weekend,vehicle driver,7,2.69381,7.0,394.816668567,melb - middle,greater melbourne,0.0
Y24H5830142,Y24H5830142P01,Weekend,vehicle driver,34,35.74705,34.0,902.905024967,melb - middle,greater melbourne,0.0
Y24H5830201,Y24H5830201P02,Weekday,public bus,68,16.68044,68.0,1028.828800303,melb - middle,greater melbourne,0.0
Y24H5830204,Y24H5830204P01,Weekday,vehicle driver,30,18.29972,30.0,395.680783371,melb - middle,greater melbourne,0.0
Y24H5830216,Y24H5830216P01,Weekday,vehicle driver,20,13.22911,20.0,262.362524753,melb - middle,greater melbourne,0.0
Y24H5830217,Y24H5830217P01,Weekday,vehicle driver,15,2.13421,15.0,238.929951749,melb - middle,greater melbourne,0.0
Y24H5830217,Y24H5830217P02,Weekday,vehicle driver,70,72.8695,90.0,468.853199674,melb - middle,greater melbourne,20.0
Y24H5830222,Y24H5830222P02,Weekday,vehicle driver,25,8.81647,25.0,492.622658945,melb - middle,greater melbourne,0.0
Y24H5830225,Y24H5830225P01,Weekday,vehicle driver,40,17.25851,40.0,558.532645281,melb - middle,greater melbourne,0.0
Y24H5830238,Y24H5830238P01,Weekday,vehicle driver,7,5.05483,7.0,381.798732255,melb - middle,greater melbourne,0.0
Y24H5830240,Y24H5830240P01,Weekday,vehicle driver,10,4.66493,10.0,982.564527725,melb - middle,greater melbourne,0.0
Y24H5830502,Y24H5830502P01,Weekday,train,44,18.80218,55.0,1088.271278166,melb - middle,greater melbourne,11.0
Y24H5830508,Y24H5830508P02,Weekday,vehicle driver,10,4.82526,10.0,1051.73053093,melb - middle,greater melbourne,0.0
Y24H5830508,Y24H5830508P03,Weekday,vehicle driver,25,8.745940000000001,70.0,2197.770663697,melb - middle,greater melbourne,45.0
Y24H5840211,Y24H5840211P01,Weekday,train,59,16.27449,65.0,1084.965246627,melb - middle,greater melbourne,6.0
Y24H5840229,Y24H5840229P01,Weekday,vehicle driver,16,10.87127,16.0,1022.933284834,melb - middle,greater melbourne,0.0
Y24H5840302,Y24H5840302P01,Weekday,train,35,16.189049999999998,40.0,446.589818339,melb - inner,greater melbourne,5.0
Y24H5840309,Y24H5840309P01,Weekday,train,45,15.929849999999998,50.0,502.611050422,melb - inner,greater melbourne,5.0
Y24H5840319,Y24H5840319P01,Weekday,vehicle driver,20,5.65785,40.0,1377.377484243,melb - inner,greater melbourne,20.0
Y24H5840321,Y24H5840321P01,Weekend,vehicle driver,15,8.72237,15.0,613.491211792,melb - inner,greater melbourne,0.0
Y24H5840322,Y24H5840322P01,Weekday,vehicle driver,45,21.92809,49.0,618.66237692,melb - inner,greater melbourne,4.0
Y24H5840322,Y24H5840322P02,Weekday,vehicle passenger,25,11.75912,28.0,631.363824869,melb - inner,greater melbourne,3.0
Y24H5840325,Y24H5840325P01,Weekday,train,37,12.40457,40.0,527.331995825,melb - inner,greater melbourne,3.0
Y24H5840334,Y24H5840334P01,Weekend,vehicle driver,7,3.23316,11.0,549.556027439,melb - inner,greater melbourne,4.0
Y24H5840412,Y24H5840412P01,Weekday,vehicle driver,71,80.69007,71.0,1168.580644203,melb - outer,greater melbourne,0.0
Y24H5840412,Y24H5840412P02,Weekday,vehicle driver,8,3.4067,10.0,765.584865521,melb - outer,greater melbourne,2.0
Y24H5840422,Y24H5840422P01,Weekday,vehicle driver,60,27.41509,60.0,1664.927495884,melb - outer,greater melbourne,0.0
Y24H5840422,Y24H5840422P02,Weekday,vehicle driver,30,27.41509,30.0,1664.927495884,melb - outer,greater melbourne,0.0
Y24H5840425,Y24H5840425P01,Weekday,vehicle driver,45,22.88727,45.0,1260.706830112,melb - outer,greater melbourne,0.0
Y24H5840431,Y24H5840431P01,Weekday,vehicle driver,50,46.68915,50.0,1887.65914234,melb - outer,greater melbourne,0.0
Y24H5840431,Y24H5840431P02,Weekday,vehicle driver,35,10.93556,40.0,1178.83121573,melb - outer,greater melbourne,5.0
Y24H5840501,Y24H5840501P02,Weekday,vehicle driver,20,17.33246,20.0,406.861747645,melb - outer,greater melbourne,0.0
Y24H5840503,Y24H5840503P01,Weekday,vehicle driver,10,4.98116,15.0,1154.176965162,melb - outer,greater melbourne,5.0
Y24H5840517,Y24H5840517P01,Weekday,vehicle driver,30,32.49229,30.0,703.245796965,melb - outer,greater melbourne,0.0
Y24H5840518,Y24H5840518P01,Weekday,vehicle driver,24,15.66238,24.0,310.837900922,melb - outer,greater melbourne,0.0
Y24H5840532,Y24H5840532P01,Weekday,public bus,90,25.03968,90.0,650.008958463,melb - outer,greater melbourne,0.0
Y24H5840532,Y24H5840532P02,Weekday,vehicle driver,27,28.4871,27.0,761.244955335,melb - outer,greater melbourne,0.0
Y24H5840537,Y24H5840537P01,Weekday,train,64,39.83732,69.0,737.788854048,melb - outer,greater melbourne,5.0
Y24H5840538,Y24H5840538P02,Weekday,vehicle driver,30,27.35728,30.0,1183.976332651,melb - outer,greater melbourne,0.0
Y24H5840539,Y24H5840539P02,Weekday,vehicle driver,60,43.26405,60.0,577.889677559,melb - outer,greater melbourne,0.0
Y24H5850202,Y24H5850202P01,Weekday,train,69,34.78775,72.0,379.961976418,melb - outer,greater melbourne,3.0
Y24H5850205,Y24H5850205P02,Weekday,vehicle driver,40,12.20606,40.0,1001.935897766,melb - outer,greater melbourne,0.0
Y24H5850212,Y24H5850212P01,Weekday,vehicle driver,30,14.8602,30.0,884.413122699,melb - outer,greater melbourne,0.0
Y24H5850212,Y24H5850212P01,Weekday,vehicle driver,25,20.59732,25.0,884.413122699,melb - outer,greater melbourne,0.0
Y24H5850219,Y24H5850219P03,Weekday,train,25,6.862299999999999,36.0,1824.684624391,melb - outer,greater melbourne,11.0
Y24H5850224,Y24H5850224P01,Weekday,vehicle driver,60,58.13828,60.0,375.323534882,melb - outer,greater melbourne,0.0
Y24H5850231,Y24H5850231P01,Weekday,vehicle driver,40,27.52441,40.0,705.739235523,melb - outer,greater melbourne,0.0
Y24H5850302,Y24H5850302P01,Weekday,train,31,5.70572,33.0,1159.914008235,melb - inner,greater melbourne,2.0
Y24H5850310,Y24H5850310P01,Weekday,vehicle driver,20,16.17312,20.0,5143.181463344,melb - inner,greater melbourne,0.0
Y24H5850310,Y24H5850310P02,Weekday,vehicle driver,12,2.1987,12.0,1099.881551964,melb - inner,greater melbourne,0.0
Y24H5850311,Y24H5850311P02,Weekday,walking,23,1.79449,29.0,1443.319376994,melb - inner,greater melbourne,6.0
Y24H5850317,Y24H5850317P01,Weekday,tram,10,1.61883,17.0,3356.427753247,melb - inner,greater melbourne,7.0
Y24H5850318,Y24H5850318P02,Weekday,walking,29,2.48849,29.0,801.207869846,melb - inner,greater melbourne,0.0
Y24H5850319,Y24H5850319P01,Weekday,walking,20,1.94452,20.0,1082.055101922,melb - inner,greater melbourne,0.0
Y24H5850340,Y24H5850340P02,Weekday,walking,5,0.30828,5.0,2665.826233612,melb - inner,greater melbourne,0.0
Y24H5850508,Y24H5850508P01,Weekday,vehicle driver,60,36.04005,60.0,1215.238793991,melb - outer,greater melbourne,0.0
Y24H5850508,Y24H5850508P02,Weekday,train,52,37.62607,54.0,1097.328530025,melb - outer,greater melbourne,2.0
Y24H5850515,Y24H5850515P02,Weekday,train,37,30.28487,41.0,471.782102471,melb - outer,greater melbourne,4.0
Y24H5850521,Y24H5850521P01,Weekend,vehicle passenger,30,28.28568,30.0,1188.525618738,melb - outer,greater melbourne,0.0
Y24H5850524,Y24H5850524P01,Weekday,vehicle driver,50,19.40844,50.0,921.513246518,melb - outer,greater melbourne,0.0
Y24H5850524,Y24H5850524P02,Weekday,vehicle driver,28,15.13845,28.0,1741.847461244,melb - outer,greater melbourne,0.0
Y24H5850524,Y24H5850524P03,Weekday,vehicle driver,30,12.40527,30.0,3046.748407775,melb - outer,greater melbourne,0.0
Y24H5850531,Y24H5850531P01,Weekday,vehicle driver,40,43.48266,40.0,1260.399684387,melb - outer,greater melbourne,0.0
Y24H5850540,Y24H5850540P01,Weekday,vehicle driver,35,14.79066,35.0,709.503298196,melb - outer,greater melbourne,0.0
Y24H5860101,Y24H5860101P02,Weekday,vehicle driver,9,6.0279,9.0,642.232041254,melb - outer,greater melbourne,0.0
Y24H5860103,Y24H5860103P02,Weekday,vehicle driver,20,19.7091,20.0,813.564703815,melb - outer,greater melbourne,0.0
Y24H5860105,Y24H5860105P01,Weekday,vehicle driver,37,30.27372,157.0,1189.742948655,melb - outer,greater melbourne,120.0
Y24H5860105,Y24H5860105P02,Weekday,vehicle driver,24,27.80332,24.0,1026.911929539,melb - outer,greater melbourne,0.0
Y24H5860117,Y24H5860117P01,Weekday,vehicle driver,82,46.57126,96.0,744.216726102,melb - outer,greater melbourne,14.0
Y24H5860118,Y24H5860118P03,Weekday,vehicle driver,15,5.18531,15.0,2687.116826762,melb - outer,greater melbourne,0.0
Y24H5860118,Y24H5860118P04,Weekday,vehicle driver,45,57.60035,45.0,5554.424211659,melb - outer,greater melbourne,0.0
Y24H5860122,Y24H5860122P02,Weekday,vehicle driver,32,18.16825,35.0,1754.420666121,melb - outer,greater melbourne,3.0
Y24H5860123,Y24H5860123P01,Weekday,train,68,43.51089,77.0,1675.698279837,melb - outer,greater melbourne,9.0
Y24H5860123,Y24H5860123P02,Weekday,vehicle driver,7,2.7190000000000003,8.0,861.492771328,melb - outer,greater melbourne,1.0
Y24H5860123,Y24H5860123P02,Weekday,vehicle driver,6,2.7131,6.0,861.492771328,melb - outer,greater melbourne,0.0
Y24H5860126,Y24H5860126P02,Weekday,vehicle passenger,8,5.75604,8.0,1047.446472241,melb - outer,greater melbourne,0.0
Y24H5860132,Y24H5860132P01,Weekday,bicycle,96,40.86612,96.0,1631.711094873,melb - outer,greater melbourne,0.0
Y24H5860212,Y24H5860212P01,Weekday,vehicle driver,45,48.8089,45.0,867.614180658,melb - outer,greater melbourne,0.0
Y24H5860212,Y24H5860212P02,Weekday,train,88,44.86048,90.0,502.74665861,melb - outer,greater melbourne,2.0
Y24H5860223,Y24H5860223P01,Weekday,vehicle driver,70,51.7982,70.0,2574.022068619,melb - outer,greater melbourne,0.0
Y24H5860223,Y24H5860223P02,Weekday,vehicle driver,50,28.13605,50.0,1491.539699368,melb - outer,greater melbourne,0.0
Y24H5860230,Y24H5860230P01,Weekday,vehicle driver,52,43.8343,52.0,1549.182389963,melb - outer,greater melbourne,0.0
Y24H5860239,Y24H5860239P01,Weekday,vehicle passenger,19,10.48805,19.0,3544.892695503,melb - outer,greater melbourne,0.0
